freq, float rmse, float err, float rounded rmse, float rounded err, float dithered rmse, float dithered err, float fixed rmse, float fixed err
2320.55249753,1.20976208467e-07,6.72545480204e-09,1.23521365596e-07,6.86218302284e-09,1.28755887193e-07,6.86218936449e-09,7.91780911733e-08,-6.15431262054e-08
2398.43700066,1.16915758338e-07,6.91754716539e-09,1.20750184778e-07,7.70682730206e-09,1.22029483157e-07,7.30272014937e-09,7.94645381234e-08,-6.09900649681e-08
2478.93553464,1.12273132386e-07,3.31738710225e-09,1.16447724544e-07,5.76890170546e-09,1.1938046471e-07,3.31098177473e-09,7.75476319011e-08,-6.10046791567e-08
2562.13583397,1.16184473208e-07,9.77554717787e-09,1.21664819818e-07,8.58875339336e-09,1.2284826771e-07,9.83052978225e-09,9.19485651214e-08,-6.09499916044e-08
2648.12857776,1.04042869503e-07,-2.28299745683e-09,1.12685144387e-07,-6.27887139537e-10,1.13280190848e-07,-2.30099731542e-09,1.28970795503e-07,-6.54610075268e-08
2737.00748859,1.17866380878e-07,3.05780706271e-09,1.211544506e-07,1.42963656636e-09,1.25487731553e-07,3.12055326794e-09,1.63692031612e-07,-5.98659192491e-08
2828.86943463,1.15351606668e-07,-3.83283329357e-09,1.19271250513e-07,1.86694520219e-09,1.21282824806e-07,-4.11487917141e-09,1.87671864077e-07,-5.96604492813e-08
2923.81453523,1.12204184527e-07,8.34367214703e-09,1.22361043561e-07,9.24305553638e-09,1.18338365399e-07,8.38230972471e-09,2.00552312175e-07,-6.43482375332e-08
3021.94627004,1.18064614944e-07,-1.14411186841e-08,1.23788984939e-07,-1.56804717153e-08,1.23009836209e-07,-1.17648622611e-08,2.05690673876e-07,-6.35382591232e-08
3123.3715918,1.1135200463e-07,-8.98056850076e-09,1.18622363001e-07,-1.26088295752e-08,1.22321439756e-07,-8.64983326438e-09,1.85804387972e-07,-6.14362309387e-08
