freq, float rmse, float err, float rounded rmse, float rounded err, float dithered rmse, float dithered err, float fixed rmse, float fixed err
755.3290721,9.4216973212e-08,-7.47437537855e-09,1.0264932899e-07,-9.21151938193e-09,1.05444179545e-07,-7.58169709629e-09,1.31215319971e-07,-5.78731120374e-08
780.680116535,9.21748440778e-08,-9.16761538703e-10,9.84256254281e-08,-1.98679558202e-09,1.01436048317e-07,-1.03690894786e-09,1.72662447058e-07,-5.82668503236e-08
806.882015885,9.59519559168e-08,2.71810352266e-09,1.05721270446e-07,1.28608010935e-09,1.08583573953e-07,2.73986059674e-09,2.17369085436e-07,-5.61378936512e-08
833.963327321,9.17533426433e-08,3.16543468652e-09,9.9357831841e-08,3.5504360354e-09,1.0199515899e-07,3.05579037175e-09,2.59286667069e-07,-5.3828320416e-08
861.953566475,8.73925899061e-08,-3.40537455232e-09,9.66362297648e-08,-7.33520197276e-09,9.79780026335e-08,-3.30275210008e-09,2.96123308291e-07,-5.44644480196e-08
890.883239609,8.74904941574e-08,4.96954399354e-10,9.56486215468e-08,-8.00705449454e-10,1.01479643118e-07,4.83880950984e-10,3.27661704828e-07,-6.55436549114e-08
920.783876865,8.21475974305e-08,1.00757184359e-09,8.88563341203e-08,1.48347392947e-09,9.29096244415e-08,9.5947019355e-10,3.49374553644e-07,-6.61121264011e-08
951.688066627,7.95365464675e-08,1.21939106853e-09,8.5958991138e-08,4.49023912469e-10,9.36214128382e-08,1.24907939384e-09,3.60831541109e-07,-6.91563975421e-08
983.629491043,7.93226568814e-08,-4.53767455256e-09,8.78025788766e-08,-3.47028498771e-09,8.78492188505e-08,-4.55895256725e-09,3.61362471188e-07,-6.36192519964e-08
1016.64296273,6.22190950656e-08,4.8898462945e-10,7.22821241076e-08,1.65422228653e-09,7.51338431094e-08,5.47865441565e-10,3.46512270399e-07,-5.61525924005e-08
1050.76446271,5.8543970208e-08,-2.58505047188e-09,6.78438435544e-08,-2.87774625778e-09,7.34558531912e-08,-2.59591058375e-09,3.18776585584e-07,-6.54414840909e-08
1086.03117966,5.53833267643e-08,1.49513945447e-09,6.64963753685e-08,2.28648682567e-09,7.17724019679e-08,1.42472634407e-09,2.7310894816e-07,-6.57920723055e-08
1122.48155038,5.72304943635e-08,6.22968126142e-09,6.66642290294e-08,3.42259834509e-09,7.35722028054e-08,6.34439952156e-09,2.18149247276e-07,-7.25441254779e-08
1160.15530174,4.91686770569e-08,-1.44362872431e-09,6.01979420833e-08,-8.38006855412e-10,7.1786738952e-08,-1.43256670584e-09,1.49610443101e-07,-6.74287322645e-08
1199.09349397,5.38366218008e-08,5.82442734069e-11,6.52487824519e-08,1.11165521041e-11,7.10409027794e-08,3.12930754324e-10,8.96130593694e-08,-6.09516172195e-08
